,date,open_price,close_price,high_price,low_price,volume,buy,sell,account_value,weighted_avg
913,2019-04-11,288.83,288.21,288.84,287.578,55093100,1,0,11618.698600000022,288.21
914,2019-04-12,290.0,290.16,290.47,289.26,69727782,0,1,11620.648600000022,0.0
915,2019-04-15,290.24,289.97,290.35,289.075,49596685,1,0,11620.648600000022,289.97
916,2019-04-16,290.95,290.16,291.01,289.5,52153197,0,1,11620.838600000023,0.0
917,2019-04-17,291.4,289.45,291.425,288.99,58268295,1,0,11620.838600000023,289.45
918,2019-04-18,290.1,290.02,290.32,288.66,68708513,0,1,11621.408600000022,0.0
919,2019-04-22,289.17,290.27,290.435,289.07,40160140,0,0,11621.408600000022,0.0
920,2019-04-23,290.68,292.88,293.14,290.42,52246633,0,0,11621.408600000022,0.0
921,2019-04-24,292.79,292.23,293.16,292.07,50392914,1,0,11621.408600000022,292.23
922,2019-04-25,292.12,292.05,292.78,290.73,57770862,3,0,11621.228600000022,292.095
923,2019-04-26,292.1,293.41,293.49,291.2401,50916423,0,4,11626.668600000023,0.0
924,2019-04-29,293.51,293.87,294.45,293.41,57197747,0,0,11626.668600000023,0.0
925,2019-04-30,293.49,294.02,294.34,291.92,81111733,0,0,11626.668600000023,0.0
926,2019-05-01,294.72,291.81,294.95,291.8,71671870,1,0,11626.668600000023,291.81
927,2019-05-02,291.68,291.18,292.7,289.52,65030170,3,0,11626.038600000024,291.3375
928,2019-05-03,292.82,294.03,294.34,292.56,56543653,0,4,11637.438600000023,0.0
929,2019-05-06,289.25,292.82,293.31,288.9,107198069,1,0,11637.438600000023,292.82
930,2019-05-07,290.15,287.93,290.81,285.81,144729908,3,0,11632.548600000024,289.1525
931,2019-05-08,287.53,287.53,289.43,286.87,91568287,5,0,11631.348600000023,288.2511111111111
932,2019-05-09,285.23,286.66,287.33,283.3,103471104,7,0,11626.998600000023,287.555
933,2019-05-10,285.62,288.1,288.94,282.3,112429293,0,16,11650.038600000022,0.0
934,2019-05-13,282.42,280.86,283.49,279.93,127290527,1,0,11650.038600000022,280.86
935,2019-05-14,281.99,283.4,285.1,281.85,77003230,0,1,11652.578600000023,0.0
936,2019-05-15,281.59,285.06,285.77,281.36,73956407,0,0,11652.578600000023,0.0
937,2019-05-16,285.84,287.7,289.21,285.76,76749643,0,0,11652.578600000023,0.0
938,2019-05-17,285.14,285.84,288.6,285.1207,100353024,1,0,11652.578600000023,285.84
939,2019-05-20,284.06,283.95,285.43,283.12,62877610,3,0,11650.688600000023,284.42249999999996
940,2019-05-21,285.83,286.51,286.93,285.55,46847085,0,4,11660.928600000023,0.0
941,2019-05-22,285.45,285.63,286.69,285.1,49482472,1,0,11660.928600000023,285.63
942,2019-05-23,283.16,282.14,283.21,280.57,98733847,3,0,11657.438600000023,283.0125
943,2019-05-24,283.74,282.78,284.2,282.09,55268095,0,0,11659.998600000023,283.0125
944,2019-05-28,283.09,280.15,284.15,280.13,70029356,5,0,11652.108600000023,281.4222222222222
945,2019-05-29,278.91,278.27,279.36,276.71,104972927,7,0,11642.708600000024,280.04312500000003
946,2019-05-30,279.11,279.03,280.04,277.805,62523780,0,0,11654.868600000023,280.04312500000003
947,2019-05-31,276.2,275.27,277.12,275.24,86862782,9,0,11628.548600000024,278.32480000000004
948,2019-06-03,275.31,274.57,276.5521,273.09,96427952,0,0,11611.048600000024,278.32480000000004
949,2019-06-04,277.12,280.53,280.68,276.62,77231889,0,25,11760.048600000024,0.0
950,2019-06-05,282.33,282.96,282.99,280.32,71169717,0,0,11760.048600000024,0.0
951,2019-06-06,283.29,284.8,285.55,282.57,69430381,0,0,11760.048600000024,0.0
952,2019-06-07,285.93,287.65,288.85,285.74,74272199,0,0,11760.048600000024,0.0
953,2019-06-10,289.37,288.97,290.82,288.8734,60799053,0,0,11760.048600000024,0.0
954,2019-06-11,290.99,288.9,291.4,288.1805,58641325,1,0,11760.048600000024,288.9
955,2019-06-12,288.64,288.39,289.26,287.815,47096312,3,0,11759.538600000024,288.5175
956,2019-06-13,289.4,289.58,289.98,288.62,48945156,0,4,11764.298600000024,0.0
957,2019-06-14,289.26,289.26,289.93,288.41,52324716,1,0,11764.298600000024,289.26
958,2019-06-17,289.52,289.37,290.22,289.18,39205709,0,1,11764.408600000024,0.0
959,2019-06-18,291.39,292.4,293.57,290.99,85434823,0,0,11764.408600000024,0.0
960,2019-06-19,292.55,293.06,293.65,291.47,78674377,0,0,11764.408600000024,0.0
961,2019-06-20,296.04,295.86,296.3093,293.1255,116570017,0,0,11764.408600000024,0.0
962,2019-06-21,294.13,294.0,295.52,293.76,83309466,1,0,11764.408600000024,294.0
963,2019-06-24,294.23,293.64,294.58,293.47,47582730,3,0,11764.048600000024,293.73
964,2019-06-25,293.7,290.76,293.73,290.64,82028656,5,0,11755.408600000024,292.08000000000004
965,2019-06-26,291.75,290.47,292.31,290.345,51584902,7,0,11753.958600000024,291.375625
966,2019-06-27,291.31,291.5,292.06,290.89,40355239,0,16,11770.438600000023,0.0
967,2019-06-28,292.58,293.0,293.55,292.01,59350929,0,0,11770.438600000023,0.0
968,2019-07-01,296.68,295.66,296.92,294.33,79107474,0,0,11770.438600000023,0.0
969,2019-07-02,295.61,296.43,296.49,291.21,61504544,0,0,11770.438600000023,0.0
970,2019-07-03,297.18,298.8,298.82,297.02,40898896,0,0,11770.438600000023,0.0
971,2019-07-05,297.44,298.46,298.64,296.01,51677326,1,0,11770.438600000023,298.46
972,2019-07-08,297.01,296.82,297.35,296.22,45841772,3,0,11768.798600000024,297.23
973,2019-07-09,295.54,297.19,297.52,295.48,41101279,0,0,11770.278600000023,297.23
974,2019-07-10,298.37,298.61,299.66,297.78,58595558,0,4,11775.958600000024,0.0
975,2019-07-11,299.32,299.31,299.58,298.2,50889481,0,0,11775.958600000024,0.0
976,2019-07-12,299.85,300.65,300.73,299.51,40354410,0,0,11775.958600000024,0.0
977,2019-07-15,301.13,300.75,301.13,300.19,33910261,0,0,11775.958600000024,0.0
978,2019-07-16,300.65,299.71,300.88,299.44,40567964,1,0,11775.958600000024,299.71
979,2019-07-17,299.75,297.74,299.93,297.74,44102443,3,0,11773.988600000024,298.2325
980,2019-07-18,297.19,298.83,299.25,296.7,51701687,0,4,11778.348600000025,0.0
981,2019-07-19,300.04,297.17,300.07,296.96,71081238,1,0,11778.348600000025,297.17
982,2019-07-22,297.61,297.9,298.5,297.04,43687404,0,1,11779.078600000024,0.0
983,2019-07-23,299.14,300.03,300.03,298.22,44657973,0,0,11779.078600000024,0.0
984,2019-07-24,299.19,301.44,301.44,299.09,47213232,0,0,11779.078600000024,0.0
985,2019-07-25,300.94,300.0,301.0,299.11,55394092,1,0,11779.078600000024,300.0
986,2019-07-26,300.76,302.01,302.23,300.62,45084077,0,1,11781.088600000025,0.0
987,2019-07-29,301.88,301.46,302.01,300.85,38126462,1,0,11781.088600000025,301.46
988,2019-07-30,299.91,300.72,301.17,299.49,45849045,3,0,11780.348600000025,300.90500000000003
989,2019-07-31,300.99,297.43,301.2,295.2,104245162,5,0,11770.478600000024,298.9744444444445
990,2019-08-01,297.6,294.84,300.87,293.96,142646576,7,0,11757.528600000023,297.165625
991,2019-08-02,293.85,292.62,294.12,290.9,116749695,9,0,11741.988600000024,295.5292
992,2019-08-05,288.09,283.82,288.21,281.72,178745449,0,0,11521.988600000024,295.5292
993,2019-08-06,285.91,287.8,288.04,284.28,120711682,0,0,11621.488600000024,295.5292
994,2019-08-07,284.4,287.97,288.82,282.04,140572265,0,0,11625.738600000024,295.5292
995,2019-08-08,289.62,293.62,293.62,289.01,87713904,0,0,11766.988600000024,295.5292
996,2019-08-09,292.58,291.62,293.24,289.65,93729958,0,0,11716.988600000024,295.5292
997,2019-08-12,289.96,288.07,291.6052,287.02,65179397,0,0,11628.238600000024,295.5292
998,2019-08-13,287.74,292.55,294.15,287.36,94792972,0,0,11740.238600000024,295.5292
999,2019-08-14,288.07,283.9,288.74,283.76,135622053,0,0,11523.988600000024,295.5292
1000,2019-08-15,284.88,284.65,285.64,282.39,101929845,0,0,11542.738600000024,295.5292
1001,2019-08-16,286.48,288.85,289.33,284.7138,85825286,0,0,11647.738600000026,295.5292
1002,2019-08-19,292.19,292.33,293.08,291.44,53640153,0,0,11734.738600000024,295.5292
1003,2019-08-20,291.77,290.09,292.36,289.95,51652752,0,0,11678.738600000024,295.5292
1004,2019-08-21,292.48,292.45,292.86,291.72,49723430,0,0,11737.738600000024,295.5292
1005,2019-08-22,293.23,292.36,293.93,290.4,51739292,0,0,11735.488600000024,295.5292
1006,2019-08-23,290.92,284.85,292.76,283.47,149318151,0,0,11547.738600000024,295.5292
1007,2019-08-26,287.27,288.0,288.0,285.58,72620598,0,0,11626.488600000024,295.5292
1008,2019-08-27,289.54,286.87,289.95,286.03,68262998,0,0,11598.238600000024,295.5292
1009,2019-08-28,286.14,288.89,289.07,285.25,59852324,0,0,11648.738600000024,295.5292
1010,2019-08-29,291.72,292.58,293.16,290.61,57998913,0,0,11740.988600000024,295.5292
1011,2019-08-30,294.22,292.45,294.2399,291.42,62961780,0,0,11737.738600000024,295.5292
1012,2019-09-03,290.57,290.74,291.58,289.27,69231875,0,0,11694.988600000024,295.5292
1013,2019-09-04,293.14,294.04,294.055,292.31,47003957,0,0,11777.488600000024,295.5292
1014,2019-09-05,296.79,297.82,298.83,296.64,83356779,0,25,11871.988600000024,0.0
1015,2019-09-06,298.17,298.05,298.76,297.42,49584290,0,0,11871.988600000024,0.0
1016,2019-09-09,299.14,298.2,299.24,297.16,51260290,0,0,11871.988600000024,0.0
1017,2019-09-10,297.36,298.13,298.13,295.97,57947101,1,0,11871.988600000024,298.13
1018,2019-09-11,298.47,300.25,300.34,297.75,68821066,0,1,11874.108600000025,0.0
1019,2019-09-12,301.25,301.29,302.46,300.41,72908745,0,0,11874.108600000025,0.0
1020,2019-09-13,301.78,301.09,302.17,300.68,62104838,1,0,11874.108600000025,301.09
1021,2019-09-16,299.84,300.16,300.65,299.45,58191175,3,0,11873.178600000025,300.3925
1022,2019-09-17,299.94,300.92,301.02,299.75,42904427,0,4,11876.218600000026,0.0
1023,2019-09-18,300.49,301.1,301.22,298.24,74192091,0,0,11876.218600000026,0.0
1024,2019-09-19,301.53,301.08,302.63,300.7103,78099215,1,0,11876.218600000026,301.08
1025,2019-09-20,300.36,298.28,300.67,297.41,97455979,3,0,11873.418600000026,298.97999999999996
1026,2019-09-23,297.55,298.21,299.0,297.27,47541321,5,0,11873.208600000027,298.5522222222222
1027,2019-09-24,299.41,295.87,299.84,294.81,97367568,7,0,11861.508600000026,297.37874999999997
1028,2019-09-25,295.96,297.62,298.11,294.33,73434081,0,16,11889.508600000026,0.0
1029,2019-09-26,297.63,297.0,297.86,295.45,58722357,1,0,11889.508600000026,297.0
1030,2019-09-27,297.83,295.4,297.9465,293.69,84781110,3,0,11887.908600000026,295.79999999999995
1031,2019-09-30,295.97,296.77,297.55,295.92,52562761,0,4,11893.388600000026,0.0
1032,2019-10-01,297.74,293.24,298.455,293.0,89900420,1,0,11893.388600000026,293.24
1033,2019-10-02,291.5,288.06,291.51,286.64,124523974,3,0,11888.208600000025,289.355
1034,2019-10-03,287.81,290.42,290.45,284.82,85906799,0,4,11897.648600000026,0.0
1035,2019-10-04,291.14,294.35,294.63,290.82,66700681,0,0,11897.648600000026,0.0
1036,2019-10-07,293.47,293.08,295.26,292.77,60656561,1,0,11897.648600000026,293.08
1037,2019-10-08,291.04,288.53,291.85,288.49,101575470,3,0,11893.098600000027,289.66749999999996
1038,2019-10-09,290.75,291.27,292.3,290.06,65707329,0,4,11904.058600000026,0.0
1039,2019-10-10,291.18,293.24,294.21,291.0,57255974,0,0,11904.058600000026,0.0
1040,2019-10-11,296.27,296.28,298.74,296.1448,101228577,0,0,11904.058600000026,0.0
1041,2019-10-14,295.93,295.95,296.67,295.57,40546668,1,0,11904.058600000026,295.95
1042,2019-10-15,297.1,298.88,299.7,296.97,47832356,0,1,11906.988600000026,0.0
1043,2019-10-16,298.37,298.4,299.16,297.92,50563596,1,0,11906.988600000026,298.4
1044,2019-10-17,299.68,299.28,300.24,298.515,46784885,0,1,11907.868600000025,0.0
1045,2019-10-18,298.69,297.97,299.395,296.99,64338028,1,0,11907.868600000025,297.97
1046,2019-10-21,299.42,299.99,300.21,298.935,39460901,0,1,11909.888600000026,0.0
1047,2019-10-22,300.58,299.01,300.9,298.91,49126038,1,0,11909.888600000026,299.01
1048,2019-10-23,298.73,299.88,299.94,298.495,34991829,0,1,11910.758600000026,0.0
1049,2019-10-24,300.91,300.37,301.07,299.4601,35857459,0,0,11910.758600000026,0.0
1050,2019-10-25,299.74,301.6,302.2,299.69,45205412,0,0,11910.758600000026,0.0
1051,2019-10-28,302.94,303.3,303.85,302.91,42146965,0,0,11910.758600000026,0.0
1052,2019-10-29,303.0,303.21,304.23,302.86,44284921,1,0,11910.758600000026,303.21
1053,2019-10-30,303.43,304.14,304.55,301.99,49643928,0,1,11911.688600000027,0.0
1054,2019-10-31,304.13,303.33,304.13,301.73,69053791,1,0,11911.688600000027,303.33
1055,2019-11-01,304.92,306.14,306.19,304.74,71141515,0,1,11914.498600000026,0.0
1056,2019-11-04,307.85,307.37,308.0,306.96,60606916,0,0,11914.498600000026,0.0
1057,2019-11-05,307.59,307.03,307.9195,306.71,42933219,1,0,11914.498600000026,307.03
1058,2019-11-06,307.03,307.1,307.4,306.06,46487108,0,1,11914.568600000026,0.0
1059,2019-11-07,308.57,308.18,309.65,307.66,54272274,0,0,11914.568600000026,0.0
1060,2019-11-08,307.8,308.94,308.97,307.03,49068797,0,0,11914.568600000026,0.0
1061,2019-11-11,307.42,308.35,308.54,307.27,35934909,1,0,11914.568600000026,308.35
1062,2019-11-12,308.75,309.0,309.99,307.7,46484624,0,1,11915.218600000026,0.0
1063,2019-11-13,307.91,309.1,309.54,307.66,54459018,0,0,11915.218600000026,0.0
1064,2019-11-14,308.79,309.55,309.64,308.09,52001874,0,0,11915.218600000026,0.0
1065,2019-11-15,311.02,311.79,311.84,310.26,62706192,0,0,11915.218600000026,0.0
1066,2019-11-18,311.53,312.02,312.28,311.03,49327980,0,0,11915.218600000026,0.0
1067,2019-11-19,312.68,311.93,312.69,311.22,67927818,1,0,11915.218600000026,311.93
1068,2019-11-20,311.28,310.77,311.85,309.06,79696276,3,0,11914.058600000026,311.06
1069,2019-11-21,310.89,310.27,311.01,309.39,54664690,5,0,11912.558600000026,310.62111111111113
1070,2019-11-22,311.09,310.96,311.24,309.85,44850228,0,9,11918.768600000025,0.0
1071,2019-11-25,311.98,313.37,313.37,311.98,48762676,0,0,11918.768600000025,0.0
1072,2019-11-26,313.41,314.08,314.28,313.06,37727953,0,0,11918.768600000025,0.0
1073,2019-11-27,314.61,315.48,315.48,314.37,44793179,0,0,11918.768600000025,0.0
1074,2019-11-29,314.86,314.31,315.13,314.06,36592740,1,0,11918.768600000025,314.31
1075,2019-12-02,314.59,311.64,314.66,311.17,76110027,3,0,11916.098600000025,312.3075
1076,2019-12-03,308.65,309.55,309.64,307.13,75172709,5,0,11909.828600000024,310.77555555555557
1077,2019-12-04,310.7,311.46,312.12,310.32,49190402,0,9,11927.018600000025,0.0
1078,2019-12-05,312.23,312.02,312.25,310.58,40781669,0,0,11927.018600000025,0.0
1079,2019-12-06,314.12,314.87,315.31,314.11,48956767,0,0,11927.018600000025,0.0
1080,2019-12-09,314.44,313.88,315.18,313.8,34904315,1,0,11927.018600000025,313.88
1081,2019-12-10,313.82,313.53,314.55,312.81,53107133,3,0,11926.668600000025,313.61749999999995
1082,2019-12-11,314.03,314.42,314.7,313.5312,53521450,0,4,11930.228600000024,0.0
1083,2019-12-12,314.43,317.13,317.99,314.17,96585802,0,0,11930.228600000024,0.0
1084,2019-12-13,316.87,317.32,318.67,316.02,81546487,0,0,11930.228600000024,0.0
1085,2019-12-16,319.22,319.5,320.15,319.17,82836128,0,0,11930.228600000024,0.0
1086,2019-12-17,319.92,319.57,320.25,319.48,61131769,0,0,11930.228600000024,0.0
1087,2019-12-18,320.0,319.59,320.25,319.53,48199955,0,0,11930.228600000024,0.0
1088,2019-12-19,319.8,320.9,320.98,319.75,85388424,0,0,11930.228600000024,0.0
1089,2019-12-20,320.46,320.73,321.08,320.37,149338215,1,0,11930.228600000024,320.73
1090,2019-12-23,321.59,321.22,321.65,321.06,53015641,0,1,11930.718600000024,0.0
1091,2019-12-24,321.47,321.23,321.52,320.9,20270007,0,0,11930.718600000024,0.0
1092,2019-12-26,321.65,322.94,322.95,321.64,31024188,0,0,11930.718600000024,0.0
1093,2019-12-27,323.74,322.86,323.8,322.28,42554820,1,0,11930.718600000024,322.86
1094,2019-12-30,322.95,321.08,323.1,320.55,49782730,3,0,11928.938600000023,321.525
1095,2019-12-31,320.53,321.86,322.13,320.15,57106998,0,4,11932.058600000024,0.0
1096,2020-01-02,323.54,324.87,324.89,322.53,59253833,0,0,11932.058600000024,0.0
1097,2020-01-03,321.16,322.41,323.64,321.1,77783121,1,0,11932.058600000024,322.41
1098,2020-01-06,320.49,323.64,323.73,320.36,55761948,0,1,11933.288600000024,0.0
1099,2020-01-07,323.02,322.73,323.54,322.24,42854811,1,0,11933.288600000024,322.73
1100,2020-01-08,322.94,324.45,325.78,322.67,68434153,0,1,11935.008600000023,0.0
1101,2020-01-09,326.16,326.65,326.73,325.52,48569601,0,0,11935.008600000023,0.0
1102,2020-01-10,327.2899,325.71,327.46,325.2,53057389,1,0,11935.008600000023,325.71
1103,2020-01-13,326.39,327.95,327.96,325.92,47262010,0,1,11937.248600000023,0.0
1104,2020-01-14,327.47,327.45,328.62,326.844,63036384,1,0,11937.248600000023,327.45
1105,2020-01-15,327.35,328.19,329.02,327.26,72056598,0,1,11937.988600000022,0.0
1106,2020-01-16,329.7,330.92,330.92,329.45,54050328,0,0,11937.988600000022,0.0
1107,2020-01-17,331.7,331.95,332.18,331.07,95846017,0,0,11937.988600000022,0.0
1108,2020-01-21,330.9,331.3,332.18,330.82,77742415,1,0,11937.988600000022,331.3
1109,2020-01-22,332.24,331.34,332.95,331.17,48914899,0,1,11938.028600000023,0.0
1110,2020-01-23,330.63,331.72,332.1682,329.41,51962994,0,0,11938.028600000023,0.0
1111,2020-01-24,332.44,328.77,332.53,327.36,87578442,1,0,11938.028600000023,328.77
1112,2020-01-27,323.03,323.5,325.12,322.66,84062463,3,0,11932.758600000023,324.8175
1113,2020-01-28,325.06,326.89,327.85,324.55,63833953,0,4,11946.318600000022,0.0
1114,2020-01-29,328.38,326.62,328.63,326.4,54040889,1,0,11946.318600000022,326.62
1115,2020-01-30,324.36,327.68,327.91,323.54,75491844,0,1,11947.378600000022,0.0
1116,2020-01-31,327.0,321.73,327.17,320.73,113845576,1,0,11947.378600000022,321.73
1117,2020-02-03,323.35,324.12,326.16,323.22,69242293,0,1,11949.768600000021,0.0
1118,2020-02-04,328.07,329.06,330.01,327.72,62573190,0,0,11949.768600000021,0.0
1119,2020-02-05,332.27,332.86,333.09,330.67,65951146,0,0,11949.768600000021,0.0
1120,2020-02-06,333.91,333.98,334.19,332.8,50359688,0,0,11949.768600000021,0.0
1121,2020-02-07,332.82,332.2,333.62,331.6,64139443,1,0,11949.768600000021,332.2
1122,2020-02-10,331.23,334.68,334.75,331.19,42070006,0,1,11952.24860000002,0.0
1123,2020-02-11,336.16,335.26,337.02,334.75,54864533,0,0,11952.24860000002,0.0
1124,2020-02-12,336.83,337.42,337.65,336.43,43992662,0,0,11952.24860000002,0.0
1125,2020-02-13,335.8621,337.06,338.12,335.56,54501922,1,0,11952.24860000002,337.06
1126,2020-02-14,337.51,337.6,337.73,336.2,64582210,0,1,11952.788600000022,0.0
1127,2020-02-18,336.51,336.73,337.17,335.21,57342526,1,0,11952.788600000022,336.73
1128,2020-02-19,337.79,338.34,339.08,337.48,48814692,0,1,11954.398600000022,0.0
1129,2020-02-20,337.7423,336.95,338.64,333.6817,74163362,1,0,11954.398600000022,336.95
1130,2020-02-21,335.47,333.48,335.81,332.58,113788208,3,0,11950.928600000023,334.3475
1131,2020-02-24,323.14,322.42,325.85,321.24,161088409,5,0,11917.748600000023,327.72111111111116
1132,2020-02-25,323.94,312.65,324.61,311.69,218913168,7,0,11868.898600000022,321.1275
1133,2020-02-26,314.18,311.5,318.11,310.7,194773819,9,0,11860.848600000023,317.6616
1134,2020-02-27,305.46,297.51,306.94,297.51,284353459,0,0,11511.098600000023,317.6616
1135,2020-02-28,288.7,296.26,296.26,285.54,385764020,0,0,11479.848600000023,317.6616
1136,2020-03-02,298.21,309.09,309.16,294.46,238703625,0,0,11800.598600000023,317.6616
1137,2020-03-03,309.5,300.24,313.84,297.57,300139149,0,0,11579.348600000023,317.6616
1138,2020-03-04,306.12,312.86,313.1,303.33,176613448,0,0,11894.848600000023,317.6616
1139,2020-03-05,304.98,302.46,308.47,300.01,186366809,0,0,11634.848600000023,317.6616
1140,2020-03-06,293.15,297.46,298.78,290.23,228667168,0,0,11509.848600000023,317.6616
1141,2020-03-09,275.3,274.23,284.19,273.45,309417349,0,0,10929.098600000023,317.6616
1142,2020-03-10,284.64,288.42,288.52,273.5,276444058,0,0,11283.848600000023,317.6616
1143,2020-03-11,280.7,274.36,281.94,270.88,256416563,0,0,10932.348600000023,317.6616
1144,2020-03-12,256.0,248.11,266.66,247.68,392220669,0,0,10276.098600000023,317.6616
1145,2020-03-13,263.09,269.32,271.08,249.58,329566100,0,0,10806.348600000023,317.6616
1146,2020-03-16,241.18,239.85,256.9,237.36,297240027,0,0,10069.598600000023,317.6616
1147,2020-03-17,245.04,252.8,256.17,237.07,262070471,0,0,10393.348600000023,317.6616
1148,2020-03-18,236.25,240.0,248.37,228.02,327597131,0,0,10073.348600000023,317.6616
1149,2020-03-19,239.25,240.51,247.38,232.22,289322037,0,0,10086.098600000023,317.6616
1150,2020-03-20,242.53,228.8,244.47,228.5,347158794,0,0,9793.348600000023,317.6616
1151,2020-03-23,228.19,222.95,229.39,218.26,326025169,0,0,9647.098600000023,317.6616
1152,2020-03-24,234.42,243.15,244.1,233.8,235494475,0,0,10152.098600000023,317.6616
1153,2020-03-25,244.87,246.79,256.35,239.75,299430255,0,0,10243.098600000023,317.6616
1154,2020-03-26,249.52,261.2,262.8,249.05,257632816,0,0,10603.348600000023,317.6616
1155,2020-03-27,253.27,253.42,260.81,251.05,224341217,0,0,10408.848600000023,317.6616
1156,2020-03-30,255.7,261.65,262.43,253.53,170961866,0,0,10614.598600000023,317.6616
1157,2020-03-31,260.56,257.75,263.33,256.22,194881060,0,0,10517.098600000023,317.6616
1158,2020-04-01,247.98,246.15,251.44,243.9,189554623,0,0,10227.098600000023,317.6616
1159,2020-04-02,245.19,251.83,252.68,244.59,177660430,0,0,10369.098600000023,317.6616
1160,2020-04-03,250.76,248.19,253.32,245.22,135561171,0,0,10278.098600000023,317.6616
1161,2020-04-06,257.84,264.86,267.0,256.725,188061238,0,0,10694.848600000023,317.6616
1162,2020-04-07,274.21,265.13,275.03,264.89,201427189,0,0,10701.598600000023,317.6616
1163,2020-04-08,267.96,274.03,276.0,265.56,153774487,0,0,10924.098600000023,317.6616
1164,2020-04-09,277.58,278.2,280.61,276.86,190282705,0,0,11028.348600000023,317.6616
1165,2020-04-13,277.14,275.66,277.51,271.41,114839053,0,0,10964.848600000023,317.6616
1166,2020-04-14,280.98,283.79,284.9,279.91,134143350,0,0,11168.098600000023,317.6616
1167,2020-04-15,277.57,277.76,279.59,275.46,121775006,0,0,11017.348600000023,317.6616
1168,2020-04-16,279.15,279.1,280.03,275.76,131798325,0,0,11050.848600000023,317.6616
1169,2020-04-17,285.38,286.64,287.3,282.4,146684784,0,0,11239.348600000023,317.6616
1170,2020-04-20,282.61,281.59,286.29,281.35,100109285,0,0,11113.098600000023,317.6616
1171,2020-04-21,276.73,273.04,278.04,272.02,126385698,0,0,10899.348600000025,317.6616
1172,2020-04-22,278.35,279.1,281.0,276.91,93524584,0,0,11050.848600000025,317.6616
1173,2020-04-23,280.49,279.08,283.94,278.75,104709693,0,0,11050.348600000023,317.6616
1174,2020-04-24,280.73,282.97,283.7,278.5,85165953,0,0,11147.598600000025,317.6616
1175,2020-04-27,285.12,287.05,288.27,284.62,77896608,0,0,11249.598600000025,317.6616
1176,2020-04-28,291.02,285.73,291.4,285.4,105269985,0,0,11216.598600000025,317.6616
1177,2020-04-29,291.53,293.21,294.88,290.41,118745579,0,0,11403.598600000023,317.6616
1178,2020-04-30,291.71,290.48,292.235,288.59,122901701,0,0,11335.348600000025,317.6616
1179,2020-05-01,285.31,282.79,286.04,281.52,125180028,0,0,11143.098600000025,317.6616
1180,2020-05-04,280.74,283.57,283.9,279.13,80873213,0,0,11162.598600000025,317.6616
1181,2020-05-05,286.64,286.19,289.25,285.75,79569938,0,0,11228.098600000025,317.6616
1182,2020-05-06,288.04,284.25,288.46,283.78,73632628,0,0,11179.598600000025,317.6616
1183,2020-05-07,287.75,287.68,289.78,287.13,75250412,0,0,11265.348600000025,317.6616
1184,2020-05-08,291.09,292.44,292.95,287.68,76622128,0,0,11384.348600000025,317.6616
1185,2020-05-11,290.34,292.5,294.0,289.88,79514231,0,0,11385.848600000025,317.6616
1186,2020-05-12,293.79,286.67,294.24,286.52,95870786,0,0,11240.098600000025,317.6616
1187,2020-05-13,286.06,281.6,287.19,278.965,144721099,0,0,11113.348600000025,317.6616
1188,2020-05-14,278.95,284.97,285.11,272.99,121977890,0,0,11197.598600000025,317.6616
1189,2020-05-15,282.37,286.28,286.33,281.34,111146276,0,0,11230.348600000023,317.6616
1190,2020-05-18,293.05,295.0,296.75,292.7,120320229,0,0,11448.348600000023,317.6616
1191,2020-05-19,294.35,291.97,296.205,291.95,95189316,0,0,11372.598600000023,317.6616
1192,2020-05-20,295.82,296.93,297.87,295.57,85861691,0,0,11496.598600000023,317.6616
1193,2020-05-21,296.79,294.88,297.67,293.6886,78293925,0,0,11445.348600000023,317.6616
1194,2020-05-22,294.57,295.44,295.63,293.22,63958200,0,0,11459.348600000023,317.6616
1195,2020-05-26,301.93,299.08,302.19,299.08,88951442,0,0,11550.348600000023,317.6616
1196,2020-05-27,302.12,303.53,303.57,296.87,104817449,0,0,11661.598600000023,317.6616
1197,2020-05-28,304.65,302.97,306.84,302.24,90767807,0,0,11647.598600000025,317.6616
1198,2020-05-29,302.46,304.32,304.96,299.47,119265702,0,0,11681.348600000025,317.6616
1199,2020-06-01,303.62,305.55,306.205,303.06,56779836,0,0,11712.098600000025,317.6616
1200,2020-06-02,306.55,308.08,308.13,305.1,74267162,0,0,11775.348600000025,317.6616
1201,2020-06-03,310.24,312.18,313.22,309.94,92567574,0,0,11877.848600000025,317.6616
1202,2020-06-04,311.11,311.36,313.0,309.08,75794363,0,0,11857.348600000025,317.6616
1203,2020-06-05,317.23,319.34,321.275,317.16,150524674,0,25,12056.848600000023,0.0
1204,2020-06-08,320.22,323.2,323.41,319.63,73641217,0,0,12056.848600000023,0.0
1205,2020-06-09,320.3,320.79,322.365,319.36,77479228,1,0,12056.848600000023,320.79
1206,2020-06-10,321.42,319.0,322.39,318.2209,95000766,3,0,12055.058600000022,319.4475
1207,2020-06-11,311.46,300.61,312.15,300.01,209243560,5,0,11999.888600000022,308.9822222222222
1208,2020-06-12,308.24,304.21,309.08,298.6,194678879,0,0,12032.288600000022,308.9822222222222
1209,2020-06-15,298.02,307.05,308.28,296.74,135782724,0,0,12057.848600000021,308.9822222222222
1210,2020-06-16,315.48,312.96,315.64,307.67,137627502,0,9,12111.038600000022,0.0
1211,2020-06-17,314.07,311.66,314.39,310.86,83398944,1,0,12111.038600000022,311.66
1212,2020-06-18,310.005,311.78,312.3,309.51,80828658,0,1,12111.158600000022,0.0
